,Restaurant ID,Restaurant Name,Restaurant Address,Restaurant City,Restaurant State,Restaurant ZIP,Health Inspection Score,Health Inspection Grade
4190,PR0039372,NUMERO UNO MARKET #107-MEAT,4700 S BROADWAY,LOS ANGELES,CA,90037,96,A
4191,PR0163957,TIERRA MIA COFFEE COMPANY,5526 MONTE VISTA ST,LOS ANGELES,CA,90042,95,A
4192,PR0157715,MARKET CAFE @ WESTWOOD GATEWAY,11150 SANTA MONICA BLVD,LOS ANGELES,CA,90025,94,A
4193,PR0121804,MICHAELS  #5035,11260 OLYMPIC BLVD,LOS ANGELES,CA,90064,93,A
4194,PR0002394,JASON'S ARCO & MINI MART,2211 S HOOVER ST,LOS ANGELES,CA,90007,95,A
4195,PR0174758,EDIBLE ARRANGEMENTS -1427,5870 MELROSE AVE STE 8,LOS ANGELES,CA,90038,94,A
4196,PR0189565,JACKSON CAFE,5880 JEFFERSON BLVD,LOS ANGELES,CA,90016,90,A
4197,PR0190198,SEOUL GARDEN RESTAURANT,1833 W OLYMPIC BLVD,LOS ANGELES,CA,90061,95,A
4198,PR0026295,JASON'S AM PM,2211 S HOOVER ST,LOS ANGELES,CA,90007,98,A
4199,PR0200405,MO MO SUSHI,8500 W OLYMPIC BLVD STE E,LOS ANGELES,CA,90035,93,A
4200,PR0170075,ORLEANS AND YORK DELI,333 SPRING ST STE E9,LOS ANGELES,CA,90013,94,A
4201,PR0193717,CALIFORNIA WOK OF WILSHIRE,12004 WILSHIRE BLVD,LOS ANGELES,CA,90025,95,A
4202,PR0002436,SOTO'S KIDS NUTRITION,1260 S SOTO ST STE 2,LOS ANGELES,CA,90023,99,A
4203,PR0191840,GOLDEN MONGOLIAN RESTAURANT,3012 WILSHIRE BLVD,LOS ANGELES,CA,90010,92,A
4204,PR0122878,NATURES BREW,2316 S UNION AVE,LOS ANGELES,CA,90007,92,A
4205,PR0176025,SODEXO @ THE HOLLYWOOD BOWL,2301 N HIGHLAND AVE,LOS ANGELES,CA,90068,99,A
4206,PR0043742,EL MEXICANO MARKET/TORTILLER,6625 S AVALON BLVD,LOS ANGELES,CA,90003,90,A
4207,PR0156612,ANGEL CITY BAKERY COMPANY,705 N NORMANDIE AVE,LOS ANGELES,CA,90029,92,A
4208,PR0176049,SODEXO @ THE HOLLYWOOD BOWL,2301 N HIGHLAND AVE,LOS ANGELES,CA,90068,96,A
4209,PR0174393,NEUEHOUSE,6121 SUNSET BLVD,LOS ANGELES,CA,90028,97,A
4210,PR0033835,BIG BEAR FARM,922 S VERMONT AVE,LOS ANGELES,CA,90006,93,A
4211,PR0174395,NEUEHOUSE,6121 SUNSET BLVD,LOS ANGELES,CA,90028,97,A
4212,PR0046536,MI FLOR BLANCA,2306 1/2 S UNION AVE,LOS ANGELES,CA,90007,95,A
4213,PR0174392,NEUEHOUSE,6121 SUNSET BLVD,LOS ANGELES,CA,90028,96,A
4214,PR0187929,TASTE OF UNIVERSAL,600 S SPRING ST # 108,LOS ANGELES,CA,90014,92,A
4215,PR0024685,SULTAN RESTAURANT,311 W 6TH ST,LOS ANGELES,CA,90014,96,A
4216,PR0000642,PUPUSERIA EL SAVOY,2439 W JAMES M WOOD BLVD,LOS ANGELES,CA,90006,90,A
4217,PR0003409,VIA MAR SEAFOOD RESTAURANT,5111 N FIGUEROA ST,LOS ANGELES,CA,90042,94,A
4218,PR0176048,SODEXO @ THE HOLLYWOOD BOWL,2301 N HIGHLAND AVE,LOS ANGELES,CA,90068,94,A
4219,PR0013328,CRENSHAW SHELL & MINI MART,3645 S CRENSHAW BLVD,LOS ANGELES,CA,90016,90,A
4220,PR0176030,SODEXO @ THE HOLLYWOOD BOWL,2301 N HIGHLAND AVE,LOS ANGELES,CA,90068,98,A
4221,PR0188572,CRENSHAW DISCOUNT STORE,3657 CRENSHAW BLVD,LOS ANGELES,CA,90016,95,A
4222,PR0190793,SHEKARCHI KABOB,2029 WESTWOOD BLVD,LOS ANGELES,CA,90025,97,A
4223,PR0045051,NUMERO UNO MARKET #107-MEAT,4700 S BROADWAY,LOS ANGELES,CA,90037,93,A
4224,PR0012274,RENAISSANCE RESTAURANT,5930 FRANKLIN AVE,LOS ANGELES,CA,90028,96,A
4225,PR0147296,EBAES,2314 S UNION AVE,LOS ANGELES,CA,90007,91,A
4226,PR0173346,SAN MIGUEL MEAT MARKET,3790 E OLYMPIC BLVD,LOS ANGELES,CA,90023,91,A
4227,PR0011374,LA FUENTE RESTAURANT,5530 MONTE VISTA ST,LOS ANGELES,CA,90042,94,A
4228,PR0176037,SODEXO @ THE HOLLYWOOD BOWL,2301 N HIGHLAND AVE,LOS ANGELES,CA,90068,92,A
4229,PR0196379,BEELMAN'S PUB,600 S SPRING ST # R1,LOS ANGELES,CA,90014,93,A
4230,PR0008668,FRED'S BURGERS,5950 S VERMONT AVE,LOS ANGELES,CA,90044,90,A
4231,PR0197153,SHIBUMI,815 S HILL ST,LOS ANGELES,CA,90014,98,A
4232,PR0121731,LENO JUICE,2700 S FIGUEROA ST #105,LOS ANGELES,CA,90007,100,A
4233,PR0001473,TAM'S BURGER #7,5023 S CENTRAL AVE,LOS ANGELES,CA,90011,95,A
4234,PR0170854,HAWAIIAN BBQ HOUSE,3552 W 3RD ST,LOS ANGELES,CA,90020,81,B
4235,PR0030492,THE ORIGINAL BILL'S TACO HSE,219 E MARTIN LUTHER KING JR BLVD,LOS ANGELES,CA,90011,84,B
4236,PR0123268,IL PICCOLO VERDE,140 S BARRINGTON PL,LOS ANGELES,CA,90049,94,A
4237,PR0043749,LA MEXICANA MEAT MARKET,1778 E FIRESTONE BLVD,LOS ANGELES,CA,90001,90,A
4238,PR0021385,CUYUTLAN,2238 1/2 E 1ST ST,LOS ANGELES,CA,90033,91,A
4239,PR0025162,FLAME INTERNATIONAL,11330 SANTA MONICA BLVD # #B,LOS ANGELES,CA,90025,95,A
4240,PR0190352,HEARTY DELI,1618 CORINTH AVE,LOS ANGELES,CA,90025,93,A
4241,PR0188831,HILL GRILL,1061 S HILL ST,LOS ANGELES,CA,90015,96,A
4242,PR0030149,LOS ANTOJITOS MEXICAN REST,2122 E 1ST ST,LOS ANGELES,CA,90033,93,A
4243,PR0005099,TOSCANOVA,10250 STA MON BLVD STE 192,LOS ANGELES,CA,90067,90,A
4244,PR0039659,PARK SIDE INT'L COLLEGE,3771 MCCLINTOCK AVE,LOS ANGELES,CA,90089,96,A
4245,PR0121793,RIGO TACOS MEXICAN AUTH FOOD,1816 FIRESTONE BLVD E,LOS ANGELES,CA,90001,90,A
4246,PR0012885,CAFE ANGELINO,8735 W 3RD ST,LOS ANGELES,CA,90048,94,A
4247,PR0001703,TSURUMARU UDON,333 S ALAMEDA ST STE #301,LOS ANGELES,CA,90013,95,A
4248,PR0037902,CABANAS RESTAURANTE,1003 S HILL ST,LOS ANGELES,CA,90015,95,A
4249,PR0172413,AFFAIR WITH MY PLATE,11819 WILSHIRE BLVD # 103,LOS ANGELES,CA,90025,95,A
4250,PR0200444,SERRANO MEXICAN FOOD,1378 W SUNSET BLVD,LOS ANGELES,CA,90026,90,A
4251,PR0200327,GROM,10250 SANTA MONICA BLVD # 9170,LOS ANGELES,CA,90067,95,A
4252,PR0037813,LITTLE TOKYO SUSHI,333 S ALAMEDA ST # 100H,LOS ANGELES,CA,90013,95,A
4253,PR0152689,DINETTE,1608 1/2 W SUNSET BLVD,LOS ANGELES,CA,90026,98,A
4254,PR0177332,OH MY POKI,333 S ALAMEDA ST # 100,LOS ANGELES,CA,90013,94,A
4255,PR0191023,CILANTRO,1149 S HILL ST # AU130,LOS ANGELES,CA,90015,95,A
4256,PR0043886,CINEMARK,6081 CENTER DR STE 201,LOS ANGELES,CA,90045,97,A
4257,PR0187168,SANTA BARBARA MINI MARKET,5037 COMPTON AVE,LOS ANGELES,CA,90011,95,A
4258,PR0026635,DENNY'S RESTAURANT #6231,530 RAMIREZ ST,LOS ANGELES,CA,90012,96,A
4259,PR0020516,LA MEXICANA MARKET,4800 S COMPTON AVE,LOS ANGELES,CA,90011,90,A
4260,PR0122835,X LANES,333 S ALAMEDA ST #300,LOS ANGELES,CA,90013,90,A
4261,PR0022677,CALIFORNIA DINING METRO CAFE,1 GATEWAY PLZ FL 3RD F,LOS ANGELES,CA,90012,93,A
4262,PR0189207,L.A. POLICE ACADEMY,1880 ACADEMY DR,LOS ANGELES,CA,90012,95,A
4263,PR0152218,DOWNTOWN PEKING TAVERN,806 SPRING ST,LOS ANGELES,CA,90014,94,A
4264,PR0046573,NUNO D&T MARKET,1605 S HOOVER ST STE 106,LOS ANGELES,CA,90006,91,A
4265,PR0043197,THE EDISON-RESTAURANT,108 W 2ND ST #101,LOS ANGELES,CA,90012,96,A
4266,PR0002411,GEORGE TOWN CUPCAKE,143 S ROBERTSON BLVD,LOS ANGELES,CA,90048,90,A
4267,PR0177881,OTO OTO,800 N ALAMEDA ST # 2,LOS ANGELES,CA,90012,93,A
4268,PR0005028,LUPITAS RESTAURANT #1,2214 E 1ST ST,LOS ANGELES,CA,90033,90,A
4269,PR0160773,DIAMOND BUFFET AND GRILL,1901 W 7TH ST,LOS ANGELES,CA,90057,90,A
4270,PR0048155,BEN & JERRY'S OF HOWARD HUGH,6081 CENTER DR STE 214,LOS ANGELES,CA,90045,95,A
4271,PR0146371,LITTLE TOKYO MARKET PLACE,333 S ALAMEDA ST # 100,LOS ANGELES,CA,90013,95,A
4272,PR0156927,OSTRICH FARM RESTAURANT,1525 W SUNSET BLVD,LOS ANGELES,CA,90026,90,A
4273,PR0172848,VESPAIO,225 S GRAND AVE,LOS ANGELES,CA,90012,95,A
4274,PR0156435,NORTHGATE MARKETS #38,944 E SLAUSON AVE,LOS ANGELES,CA,90011,94,A
4275,PR0158104,NORTHGATE MARKETS #38,944 E SLAUSON AVE,LOS ANGELES,CA,90011,92,A
4277,PR0029199,TALAY THAI RESTAURANT,11314 SANTA MONICA BLVD,LOS ANGELES,CA,90025,97,A
4278,PR0151246,PRODUCE FOR LESS,5059 MELROSE AVE,LOS ANGELES,CA,90038,91,A
4279,PR0043562,PEPPONE,11628 BARRINGTON CT,LOS ANGELES,CA,90049,95,A
4280,PR0196433,PATRA BURGERS,1524 W SUNSET BLVD,LOS ANGELES,CA,90026,96,A
4281,PR0197200,CHIPOTLE MEXICAN GRILL #2988,301 W OLYMPIC BLVD STE A,LOS ANGELES,CA,90015,100,A
4282,PR0198493,FIRENZA WOOD FIRED PIZZA,300 S GRAND AVE,LOS ANGELES,CA,90071,97,A
4283,PR0006614,APRI BANQUIET HALL & CATERIN,4430 FOUNTAIN AVE STE 2,LOS ANGELES,CA,90029,97,A
4284,PR0000880,THE PARK,1400 W SUNSET BLVD,LOS ANGELES,CA,90026,94,A
4285,PR0002018,FOOD 4 LESS #359,1748 W JEFFERSON BLVD,LOS ANGELES,CA,90018,100,A
4286,PR0039584,TRADER JOE'S #17,2738 HYPERION AVE,LOS ANGELES,CA,90027,94,A
4287,PR0022689,M'DEARS BAKERY & BISTRO,7717 S WESTERN AVE,LOS ANGELES,CA,90047,93,A
4288,PR0000149,TAM'S BURGERS #8,2801 S CENTRAL AVE,LOS ANGELES,CA,90011,90,A
4289,PR0039287,HOP WOO BBQ RESTAURANT,845 N BROADWAY,LOS ANGELES,CA,90012,82,B
4290,PR0003963,GNC K-TOWN,165 S WESTERN AVE,LOS ANGELES,CA,90004,99,A
4291,PR0122270,CENTRAL KITCHEN AT THE LORENZO,325 W ADAMS BLVD,LOS ANGELES,CA,90007,95,A
4292,PR0011746,IL SOGNO DELI,444 S SAN VICENTE BLVD STE 105,LOS ANGELES,CA,90048,93,A
4293,PR0022780,KARIHANG-PINOY RESTAURANT,4909 SANTA MONICA BLVD,LOS ANGELES,CA,90029,95,A
4294,PR0128439,CORONA RANCH MARKET,5903 S MAIN ST,LOS ANGELES,CA,90003,81,B
4295,PR0161377,RALPHS MARKET #759,10861 WEYBURN AVE,LOS ANGELES,CA,90024,97,A
4296,PR0008024,SUBWAY #5623,801 S FLOWER ST # A,LOS ANGELES,CA,90017,94,A
4297,PR0006789,LOUISANA RED SEAFOOD,7800 S WESTERN AVE,LOS ANGELES,CA,90047,94,A
4298,PR0171918,EPT FISH MARKET INC,11175 S VERMONT AVE,LOS ANGELES,CA,90044,90,A
4299,PR0022997,HONG KONG EXPRESS,261 E ADAMS BLVD,LOS ANGELES,CA,90011,93,A
4300,PR0017498,MCDONALD'S #5760,10623 VENICE BLVD,LOS ANGELES,CA,90034,98,A
4301,PR0198741,SURF CITY SQUEEZE,3650 W MARTIN LUTHER KING # 150,LOS ANGELES,CA,90008,96,A
4302,PR0004278,ABRAM FRIEDMAN OCCUP CNETER,1646 S OLIVE ST,LOS ANGELES,CA,90015,95,A
4303,PR0169747,MAMA GALLINA,4501 S ALAMEDA ST # W-9A,LOS ANGELES,CA,90058,91,A
4304,PR0173569,HERCULES MARKET,726 W SLAUSON AVE,LOS ANGELES,CA,90044,92,A
4305,PR0027221,WESTERN GAS STATION,4605 BEVERLY BLVD,LOS ANGELES,CA,90004,95,A
4306,PR0172770,RESTAURANTE Y PUPUSERIA LA ANTORCHA,5303 S MAIN ST,LOS ANGELES,CA,90037,91,A
4307,PR0157499,DON CHENTE BAR -GRILL,1248 S FIGUEROA ST,LOS ANGELES,CA,90015,90,A
4308,PR0167762,BLUE RIBBON SUSHI BAR & GRILL,189 THE GROVE DR # 0-10,LOS ANGELES,CA,90036,90,A
4309,PR0029026,GREENLEAF GOURMET CHOPSHOP,1888 CENTURY PARK E STE 110,LOS ANGELES,CA,90067,90,A
4310,PR0010473,SEREE COFFEE SHOP,2800 S GRAND AVE,LOS ANGELES,CA,90007,92,A
4311,PR0167013,TARTINE BAKERY,545 S OLIVE ST,LOS ANGELES,CA,90013,91,A
4313,PR0006050,MEN OH,456 E 2ND ST,LOS ANGELES,CA,90012,95,A
4314,PR0157471,VERVE COFFEE,833 S SPRING ST,LOS ANGELES,CA,90014,96,A
4315,PR0037099,CLEMENTINE,1751 ENSLEY AVE,LOS ANGELES,CA,90024,96,A
4316,PR0003834,THE BEST BURGER,7730 S WESTERN AVE,LOS ANGELES,CA,90047,97,A
4317,PR0001456,INK SAK,8360 MELROSE AVE STE 107,LOS ANGELES,CA,90069,94,A
4318,PR0168303,KFC,340 N WESTERN AVE,LOS ANGELES,CA,90004,95,A
4319,PR0147819,EL BORREGO DE ORO #2,2808 E WASHINGTON BLVD,LOS ANGELES,CA,90023,94,A
4320,PR0040073,FERNANDO'S BAR,3230 S CENTRAL AVE,LOS ANGELES,CA,90011,90,A
4321,PR0021672,KENTUCKY FRIED CHICKEN,1148 W MANCHESTER AVE,LOS ANGELES,CA,90044,97,A
4322,PR0027579,CINEMARK,6081 CENTER DR STE 201,LOS ANGELES,CA,90045,95,A
4323,PR0161401,RIOT CAFE,1933 BUNDY DR,LOS ANGELES,CA,90064,97,A
4324,PR0037304,HOBOKEN,2323 WESTWOOD BLVD,LOS ANGELES,CA,90064,90,A
4325,PR0042004,ALFRED COFFEE & KITCHEN,8428 MELROSE PL STE #A,LOS ANGELES,CA,90069,93,A
4326,PR0176090,WINSOME,1115 W SUNSET BLVD,LOS ANGELES,CA,90012,92,A
4327,PR0034138,MOCHA JAVA EXPRESS,623 S OLIVE ST,LOS ANGELES,CA,90014,96,A
4328,PR0029935,NUMBER ONE FUEL,655 N WESTERN AVE,LOS ANGELES,CA,90004,96,A
4329,PR0033730,SOUTHERN GIRLS DESSERTS,3650 W MARTIN LUTHER KING BLVD STE 100,LOS ANGELES,CA,90008,93,A
4330,PR0156080,LUPITA'S MEAT MARKET,1883 W ADAMS BLVD,LOS ANGELES,CA,90018,93,A
4331,PR0122708,SHERATON HOTEL,6101 W CENTURY BLVD,LOS ANGELES,CA,90045,99,A
4332,PR0036529,JOHNNIE'S NEW YORK PIZZERIA,10251 SANTA MONICA BLVD,LOS ANGELES,CA,90067,92,A
4333,PR0005601,HOLIDAY INN EXPRESS LAX,8620 AIRPORT BLVD,LOS ANGELES,CA,90045,90,A
4334,PR0156774,LA PANADERIA MICHOACANA,258 E ADAMS BLVD STE 101,LOS ANGELES,CA,90011,92,A
4335,PR0023903,ALEJO'S TAKE OUT,8335 S LINCOLN BLVD,LOS ANGELES,CA,90045,97,A
4336,PR0045843,7-ELEVEN 19598C,473 N WESTERN AVE,LOS ANGELES,CA,90004,97,A
4337,PR0122109,MERCADO,7910 W 3RD ST,LOS ANGELES,CA,90048,92,A
4338,PR0021431,NIETOS MARKET,2810 E WASHINGTON BLVD,LOS ANGELES,CA,90023,94,A
4339,PR0042678,AROMA CAFE,2530 OVERLAND AVE,LOS ANGELES,CA,90064,97,A
4341,PR0007185,EL COMPADRE,1449 W SUNSET BLVD,LOS ANGELES,CA,90026,91,A
4342,PR0038283,NABOR MEAT MARKET,8851 S HOOPER AVE,LOS ANGELES,CA,90002,92,A
4343,PR0128175,RCC POULTRY,11123 S CENTRAL AVE,LOS ANGELES,CA,90059,91,A
4344,PR0025451,COURTYARD CAFE,6161 W CENTURY BLVD,LOS ANGELES,CA,90045,92,A
4345,PR0008494,FOOD 4 LESS #359,1748 W JEFFERSON BLVD,LOS ANGELES,CA,90018,99,A
4346,PR0017158,JUAN'S ROTISSERIE POLLO,2023 E FLORENCE AVE,LOS ANGELES,CA,90001,94,A
4347,PR0170046,DOC POPCORN,3650 MARTIN LUTHER KING JR BLVD # 450,LOS ANGELES,CA,90008,98,A
4348,PR0035446,SAY CHEESE,2800 HYPERION AVE,LOS ANGELES,CA,90027,97,A
4349,PR0167521,TOCA MADERA,8450 W 3RD ST,LOS ANGELES,CA,90048,100,A
4350,PR0030583,VICTORIA MARKET,11149 S VERMONT AVE,LOS ANGELES,CA,90044,71,C
4351,PR0017211,SAY CHEESE CAFE,2800 HYPERION AVE,LOS ANGELES,CA,90027,96,A
4352,PR0135418,EL CAFETAL,4929 SANTA MONICA BLVD,LOS ANGELES,CA,90029,98,A
4354,PR0013066,MELROSE 76,4600 MELROSE AVE,LOS ANGELES,CA,90029,96,A
4355,PR0161376,RALPHS MARKET #759,10861 WEYBURN AVE,LOS ANGELES,CA,90024,96,A
4356,PR0194221,T & J MARKET,1462 W MARTIN LUTHER KING,LOS ANGELES,CA,90062,97,A
4357,PR0028489,CARL'S JR #102,5800 RODEO RD,LOS ANGELES,CA,90016,94,A
4358,PR0011575,JIN'S WESTERN SHELL,270 S WESTERN AVE,LOS ANGELES,CA,90004,98,A
4359,PR0192784,PASTA E PASTA BY ALLEGRO,432 E 2ND ST,LOS ANGELES,CA,90012,90,A
4360,PR0022637,BIONICOS EL JALISCIENSE,4433 S ALAMEDA ST # B5,LOS ANGELES,CA,90058,98,A
4361,PR0146397,SUBWAY #62289,2806 WASHINGTON BLVD,LOS ANGELES,CA,90023,97,A
4362,PR0046677,RALPHS MARKET #759,10861 WEYBURN AVE,LOS ANGELES,CA,90024,97,A
4363,PR0042086,YOSHINOYA,617 E CHARLES E YOUNG DR 140-A,LOS ANGELES,CA,90095,96,A
4364,PR0028700,TAM'S NUMBER 6,10023 S FIGUEROA ST,LOS ANGELES,CA,90003,87,B
4365,PR0026993,RIO MARKET,10619 S MAIN ST,LOS ANGELES,CA,90003,98,A
4366,PR0005771,HONEY DONUTS,2812 E WASHINGTON BLVD,LOS ANGELES,CA,90023,96,A
4367,PR0025811,CARNICERIA EL TORITO,272 E VERNON AVE,LOS ANGELES,CA,90011,88,B
4368,PR0122251,BENTO MAN,228 E 1ST ST,LOS ANGELES,CA,90012,90,A
4369,PR0045528,1880 CAFE,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,90,A
4370,PR0009801,CRENSHAW LIVE SUPPER CLUB,3888 CRENSHAW BLVD,LOS ANGELES,CA,90008,96,A
4371,PR0016789,VERNON MARKET,272 E VERNON AVE,LOS ANGELES,CA,90011,94,A
4372,PR0009417,EL GUANAQUITO,7231 S WESTERN AVE,LOS ANGELES,CA,90047,92,A
4373,PR0197053,LA FIESTA BAKERY AND RESTAURANT,1442 W MARTIN LUTHER KING JR,LOS ANGELES,CA,90062,98,A
4374,PR0168524,PHILZ COFFEE,801 S HOPE ST # A,LOS ANGELES,CA,90017,91,A
4375,PR0172758,ANTOJITOS Y GARNACHERIA DONA ROSITA,6210 S VERMONT AVE,LOS ANGELES,CA,90044,90,A
4377,PR0143490,KFC TACO BELL E791008,8500 LINCOLN BLVD,LOS ANGELES,CA,90045,97,A
4378,PR0023818,MAIN STREET VALERO,11321 S MAIN ST,LOS ANGELES,CA,90061,100,A
4379,PR0005777,BACARO LA LLC,2308 S UNION AVE,LOS ANGELES,CA,90007,98,A
4380,PR0147367,TACO EL JALISCIENSE,4433 S ALAMEDA ST B-9,LOS ANGELES,CA,90058,92,A
4381,PR0156965,HIERVE EL AGUA,2005 W 8TH ST,LOS ANGELES,CA,90057,90,A
4382,PR0168904,COCO FRESH TEA AND JUICE,521 S OLIVE ST,LOS ANGELES,CA,90013,90,A
4383,PR0181193,HARRY'S LIQUOR,11315 S MAIN ST,LOS ANGELES,CA,90061,99,A
4384,PR0167763,BLUE RIBBON SUSHI BAR & GRILL,189 THE GROVE DR # 0-10,LOS ANGELES,CA,90036,92,A
4385,PR0045354,CORONADO MEAT MARKET,4228 S AVALON BLVD,LOS ANGELES,CA,90011,85,B
4386,PR0157279,SERVED 2 ENJOY,3007 S CENTRAL AVE,LOS ANGELES,CA,90011,93,A
4387,PR0043178,FOOD 4 LESS #359,1748 W JEFFERSON BLVD,LOS ANGELES,CA,90018,98,A
4388,PR0199733,STARBUCKS COFFEE #27711,1789 W JEFFERSON BLVD,LOS ANGELES,CA,90018,98,A
4389,PR0020498,WON KOK RESTAURANT,208 ALPINE ST,LOS ANGELES,CA,90012,82,B
4390,PR0179297,85 CELSIUS BAKERY CAFE,700 WILSHIRE BLVD,LOS ANGELES,CA,90010,95,A
4391,PR0156853,BLUE COLLAR PUB,361 S FAIRFAX AVE,LOS ANGELES,CA,90036,92,A
4392,PR0189261,LA NEIGE BAKING ROOM CO,843 N BROADWAY,LOS ANGELES,CA,90012,98,A
4393,PR0200312,SHIRE,4501 COLORADO BLVD,LOS ANGELES,CA,90039,94,A
4394,PR0128204,SSI ADVANCED POST SERVICES,7165 W SUNSET BLVD,LOS ANGELES,CA,90046,98,A
4396,PR0194426,BOTANICA,1620 SILVER LAKE BLVD,LOS ANGELES,CA,90026,99,A
4397,PR0023812,MONARCA PASTA AND GRILL,2703 S VERMONT AVE,LOS ANGELES,CA,90007,95,A
4398,PR0180393,EL PAJONAL RESTAURANT,1133 N VERMONT AVE,LOS ANGELES,CA,90029,95,A
4399,PR0190667,WAKU WAKU,1511 N CAHUENGA BLVD,LOS ANGELES,CA,90028,92,A
4400,PR0200275,HUMMUS REPUBLIC,8320 W 3RD ST,LOS ANGELES,CA,90048,91,A
4401,PR0146611,R-I CLUB LOUNGE,901 W OLYMPIC BLVD,LOS ANGELES,CA,90015,94,A
4402,PR0003275,2 FOR 1 PIZZA COMPANY,1905 S WESTERN AVE # 3,LOS ANGELES,CA,90018,90,A
4403,PR0199936,MADEMOISELLE M,8010 MELROSE AVE,LOS ANGELES,CA,90046,92,A
4404,PR0147001,SEPAN BANQUET HALL,3410 N GLENDALE BLVD,LOS ANGELES,CA,90039,97,A
4405,PR0022352,SEPAN CHICKEN,3324 GLENDALE BLVD,LOS ANGELES,CA,90039,95,A
4407,PR0173336,LEELA THAI RESTAURANT,1737 SILVER LAKE BLVD,LOS ANGELES,CA,90026,95,A
4408,PR0026766,THE COFFEE BEAN & TEA LEAF,11049 SANTA MONICA BLVD # 109,LOS ANGELES,CA,90025,81,B
4409,PR0173382,VAN LEEUWEN ICE CREAM,330 S SANTA FE AVE,LOS ANGELES,CA,90012,96,A
4410,PR0045116,TERE'S MEXICAN GRILL,5870 W MELROSE AVE 101,LOS ANGELES,CA,90004,96,A
4411,PR0028284,ROSS DRESS FOR LESS #356,7060 W SUNSET BLVD,LOS ANGELES,CA,90028,99,A
4412,PR0161361,GROUND WORK COFFEE,811 TRACTION AVE,LOS ANGELES,CA,90013,90,A
4413,PR0189706,BLACK BEARDS CRAFTS,1820 SAWTELLE BLVD,LOS ANGELES,CA,90025,99,A
4414,PR0037481,POLLOS EL GUERO,274 E SLAUSON AVE,LOS ANGELES,CA,90011,80,B
4415,PR0153738,REGENT THEATER,448 S MAIN ST,LOS ANGELES,CA,90013,95,A
4416,PR0189367,CHIQUACLE RESTAURANT,103 PASEO DE LA PLAZA ST,LOS ANGELES,CA,90012,92,A
4417,PR0180989,BY CHOLE,2520 GLENDALE BLVD,LOS ANGELES,CA,90039,92,A
4418,PR0164149,MAINLAND,8318 1/2 3RD ST,LOS ANGELES,CA,90048,91,A
4419,PR0022418,RICKS DRIVE IN & OUT,2400 FLETCHER DR,LOS ANGELES,CA,90039,94,A
4420,PR0024152,HONG KONG EXPRESS #2,1905 S WESTERN AVE STE #1,LOS ANGELES,CA,90018,90,A
4421,PR0013092,TACOS LOS CARNALES,4370 S CENTRAL AVE,LOS ANGELES,CA,90011,93,A
4422,PR0029559,YOGURTLAND,10911 LINDBROOK DR,LOS ANGELES,CA,90024,95,A
4423,PR0191697,BOXCHOY,1651 3/4 N LA BREA AVE,LOS ANGELES,CA,90028,99,A
4424,PR0146616,TABLE 901,901 W OLYMPIC BLVD,LOS ANGELES,CA,90015,94,A
4425,PR0164532,FROG,1550 N CAHUENGA BLVD,LOS ANGELES,CA,90028,98,A
4426,PR0029147,A BUS STOP CAFE,4705 SANTA MONICA BLVD,LOS ANGELES,CA,90029,98,A
4427,PR0002370,RALPHS MARKET #156,10309 W OLYMPIC BLVD,LOS ANGELES,CA,90064,92,A
4428,PR0120844,ANGELES MARKET,2500 S HOOPER AVE,LOS ANGELES,CA,90011,96,A
4429,PR0168129,LA PUPUSERIA EL PEPTO,6071 E OLYMPIC BLVD,LOS ANGELES,CA,90022,97,A
4430,PR0039817,RALPHS MARKET #44,12057 WILSHIRE BLVD,LOS ANGELES,CA,90025,96,A
4431,PR0014106,CABBAGE PATCH,12531 BEATRICE ST,LOS ANGELES,CA,90066,95,A
4432,PR0189038,AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,LOS ANGELES,CA,90029,99,A
4433,PR0024379,RALPHS MARKET #156,10309 W OLYMPIC BLVD,LOS ANGELES,CA,90064,90,A
4434,PR0043182,INTI PERUVIAN RESTAURANT,5870 MELROSE AVE # #105,LOS ANGELES,CA,90038,94,A
4435,PR0188514,AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,LOS ANGELES,CA,90029,98,A
4436,PR0025239,FAMILY FARM MARKET,4322 S CENTRAL AVE,LOS ANGELES,CA,90011,94,A
4437,PR0012789,POQUTIO MAS WEST LA,2215 WESTWOOD BLVD,LOS ANGELES,CA,90025,91,A
4438,PR0006821,LAX MARRIOTT CHAMPIONS,5855 W CENTURY BLVD,LOS ANGELES,CA,90045,92,A
4439,PR0022795,WESTIN LAKEVIEW BISTRO,404 S FIGUEROA ST LBBY LOBBY,LOS ANGELES,CA,90071,95,A
4440,PR0033358,JW MARRIOTT LOS ANGELES,900 W OLYMPIC BLVD,LOS ANGELES,CA,90015,97,A
4441,PR0037358,JW MARRIOTT LOS ANGELES,900 W OLYMPIC BLVD,LOS ANGELES,CA,90015,96,A
4442,PR0031061,ALMAZA,8905 VENICE BLVD STE 112,LOS ANGELES,CA,90034,97,A
4443,PR0030788,JACK IN THE BOX #3173,6409 W SUNSET BLVD,LOS ANGELES,CA,90028,95,A
4444,PR0029118,SUNNIN LEBANESE CAFE,1776 WESTWOOD BLVD,LOS ANGELES,CA,90024,94,A
